Cycle,Location,Z_stack,Channel,Marker,Path,Path_corrected
Cycle8,1,16,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z016_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_16_Cycle8_Hoeschst.tiff
Cycle8,1,16,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z016_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_16_Cycle8_Concanavalin A.tiff
Cycle8,1,17,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z017_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_17_Cycle8_Hoeschst.tiff
Cycle8,1,17,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z017_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_17_Cycle8_Concanavalin A.tiff
Cycle8,1,18,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z018_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_18_Cycle8_Hoeschst.tiff
Cycle8,1,18,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z018_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_18_Cycle8_Concanavalin A.tiff
Cycle8,1,19,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z019_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_19_Cycle8_Hoeschst.tiff
Cycle8,1,19,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw1\1_00001_Z019_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_19_Cycle8_Concanavalin A.tiff
Cycle8,2,1,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z001_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_1_Cycle8_Hoeschst.tiff
Cycle8,2,1,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z001_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_1_Cycle8_Concanavalin A.tiff
Cycle8,2,2,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z002_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_2_Cycle8_Hoeschst.tiff
Cycle8,2,2,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z002_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_2_Cycle8_Concanavalin A.tiff
Cycle8,2,3,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z003_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_3_Cycle8_Hoeschst.tiff
Cycle8,2,3,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z003_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_3_Cycle8_Concanavalin A.tiff
Cycle8,2,4,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z004_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_4_Cycle8_Hoeschst.tiff
Cycle8,2,4,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z004_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_4_Cycle8_Concanavalin A.tiff
Cycle8,2,5,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z005_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_5_Cycle8_Hoeschst.tiff
Cycle8,2,5,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z005_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_5_Cycle8_Concanavalin A.tiff
Cycle8,2,6,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z006_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_6_Cycle8_Hoeschst.tiff
Cycle8,2,6,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw2\1_00001_Z006_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_6_Cycle8_Concanavalin A.tiff
Cycle8,3,1,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z001_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_1_Cycle8_Hoeschst.tiff
Cycle8,3,1,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z001_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_1_Cycle8_Concanavalin A.tiff
Cycle8,3,2,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z002_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_2_Cycle8_Hoeschst.tiff
Cycle8,3,2,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z002_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_2_Cycle8_Concanavalin A.tiff
Cycle8,3,3,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z003_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_3_Cycle8_Hoeschst.tiff
Cycle8,3,3,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z003_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_3_Cycle8_Concanavalin A.tiff
Cycle8,3,4,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z004_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_4_Cycle8_Hoeschst.tiff
Cycle8,3,4,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z004_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_4_Cycle8_Concanavalin A.tiff
Cycle8,3,5,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z005_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_5_Cycle8_Hoeschst.tiff
Cycle8,3,5,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z005_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_5_Cycle8_Concanavalin A.tiff
Cycle8,3,6,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z006_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_6_Cycle8_Hoeschst.tiff
Cycle8,3,6,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z006_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_6_Cycle8_Concanavalin A.tiff
Cycle8,3,7,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z007_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_7_Cycle8_Hoeschst.tiff
Cycle8,3,7,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z007_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_7_Cycle8_Concanavalin A.tiff
Cycle8,3,8,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z008_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_8_Cycle8_Hoeschst.tiff
Cycle8,3,8,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z008_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_8_Cycle8_Concanavalin A.tiff
Cycle8,3,9,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z009_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_9_Cycle8_Hoeschst.tiff
Cycle8,3,9,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z009_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_9_Cycle8_Concanavalin A.tiff
Cycle8,3,10,CH1,Hoeschst,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z010_CH1.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_10_Cycle8_Hoeschst.tiff
Cycle8,3,10,CH2,Concanavalin A,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\raw\Lg_Cycle8_40x_1217_Fw3\1_00001_Z010_CH2.tif,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_10_Cycle8_Concanavalin A.tiff
Cycle1,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle1_Hoeschst.tiff
Cycle1,1,Combined,CH3,Phalloidin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle1_Phalloidin.tiff
Cycle1,1,Combined,CH4,WGA,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle1_WGA.tiff
Cycle2,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle2_Hoeschst.tiff
Cycle2,1,Combined,CH2,Cyclin E,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle2_Cyclin E.tiff
Cycle2,1,Combined,CH3,EMMPRIN,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle2_EMMPRIN.tiff
Cycle2,1,Combined,CH4,Wnt1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle2_Wnt1.tiff
Cycle3,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle3_Hoeschst.tiff
Cycle3,1,Combined,CH2,Non-phospho-B-catenin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle3_Non-phospho-B-catenin.tiff
Cycle3,1,Combined,CH3,APC,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle3_APC.tiff
Cycle3,1,Combined,CH4,DKK1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle3_DKK1.tiff
Cycle4,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle4_Hoeschst.tiff
Cycle4,1,Combined,CH2,DKK2,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle4_DKK2.tiff
Cycle4,1,Combined,CH3,AXIN1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle4_AXIN1.tiff
Cycle5,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle5_Hoeschst.tiff
Cycle5,1,Combined,CH3,Cyclin D1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle5_Cyclin D1.tiff
Cycle6,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle6_Hoeschst.tiff
Cycle6,1,Combined,CH2,p-AKT,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle6_p-AKT.tiff
Cycle6,1,Combined,CH3,phospho-B-catenin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle6_phospho-B-catenin.tiff
Cycle6,1,Combined,CH4,RNF 43,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle6_RNF 43.tiff
Cycle7,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle7_Hoeschst.tiff
Cycle7,1,Combined,CH2,AKT,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle7_AKT.tiff
Cycle7,1,Combined,CH3,p-mTOR,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle7_p-mTOR.tiff
Cycle7,1,Combined,CH4,mTOR,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle7_mTOR.tiff
Cycle8,1,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle8_Hoeschst.tiff
Cycle8,1,Combined,CH2,Concanavalin A,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\1_Combined_Cycle8_Concanavalin A.tiff
Cycle1,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle1_Hoeschst.tiff
Cycle1,2,Combined,CH3,Phalloidin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle1_Phalloidin.tiff
Cycle1,2,Combined,CH4,WGA,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle1_WGA.tiff
Cycle2,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle2_Hoeschst.tiff
Cycle2,2,Combined,CH2,Cyclin E,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle2_Cyclin E.tiff
Cycle2,2,Combined,CH3,EMMPRIN,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle2_EMMPRIN.tiff
Cycle2,2,Combined,CH4,Wnt1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle2_Wnt1.tiff
Cycle3,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle3_Hoeschst.tiff
Cycle3,2,Combined,CH2,Non-phospho-B-catenin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle3_Non-phospho-B-catenin.tiff
Cycle3,2,Combined,CH3,APC,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle3_APC.tiff
Cycle3,2,Combined,CH4,DKK1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle3_DKK1.tiff
Cycle4,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle4_Hoeschst.tiff
Cycle4,2,Combined,CH2,DKK2,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle4_DKK2.tiff
Cycle4,2,Combined,CH3,AXIN1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle4_AXIN1.tiff
Cycle5,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle5_Hoeschst.tiff
Cycle5,2,Combined,CH3,Cyclin D1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle5_Cyclin D1.tiff
Cycle6,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle6_Hoeschst.tiff
Cycle6,2,Combined,CH2,p-AKT,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle6_p-AKT.tiff
Cycle6,2,Combined,CH3,phospho-B-catenin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle6_phospho-B-catenin.tiff
Cycle6,2,Combined,CH4,RNF 43,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle6_RNF 43.tiff
Cycle7,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle7_Hoeschst.tiff
Cycle7,2,Combined,CH2,AKT,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle7_AKT.tiff
Cycle7,2,Combined,CH3,p-mTOR,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle7_p-mTOR.tiff
Cycle7,2,Combined,CH4,mTOR,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle7_mTOR.tiff
Cycle8,2,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle8_Hoeschst.tiff
Cycle8,2,Combined,CH2,Concanavalin A,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\2_Combined_Cycle8_Concanavalin A.tiff
Cycle1,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle1_Hoeschst.tiff
Cycle1,3,Combined,CH3,Phalloidin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle1_Phalloidin.tiff
Cycle1,3,Combined,CH4,WGA,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle1_WGA.tiff
Cycle2,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle2_Hoeschst.tiff
Cycle2,3,Combined,CH2,Cyclin E,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle2_Cyclin E.tiff
Cycle2,3,Combined,CH3,EMMPRIN,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle2_EMMPRIN.tiff
Cycle2,3,Combined,CH4,Wnt1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle2_Wnt1.tiff
Cycle3,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle3_Hoeschst.tiff
Cycle3,3,Combined,CH2,Non-phospho-B-catenin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle3_Non-phospho-B-catenin.tiff
Cycle3,3,Combined,CH3,APC,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle3_APC.tiff
Cycle3,3,Combined,CH4,DKK1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle3_DKK1.tiff
Cycle4,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle4_Hoeschst.tiff
Cycle4,3,Combined,CH2,DKK2,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle4_DKK2.tiff
Cycle4,3,Combined,CH3,AXIN1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle4_AXIN1.tiff
Cycle5,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle5_Hoeschst.tiff
Cycle5,3,Combined,CH3,Cyclin D1,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle5_Cyclin D1.tiff
Cycle6,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle6_Hoeschst.tiff
Cycle6,3,Combined,CH2,p-AKT,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle6_p-AKT.tiff
Cycle6,3,Combined,CH3,phospho-B-catenin,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle6_phospho-B-catenin.tiff
Cycle6,3,Combined,CH4,RNF 43,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle6_RNF 43.tiff
Cycle7,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle7_Hoeschst.tiff
Cycle7,3,Combined,CH2,AKT,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle7_AKT.tiff
Cycle7,3,Combined,CH3,p-mTOR,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle7_p-mTOR.tiff
Cycle7,3,Combined,CH4,mTOR,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle7_mTOR.tiff
Cycle8,3,Combined,CH1,Hoeschst,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle8_Hoeschst.tiff
Cycle8,3,Combined,CH2,Concanavalin A,,Y:\coskun-lab\Thomas\Spatial signaling pathway\data\processed\3_Combined_Cycle8_Concanavalin A.tiff
